Station,Habitat,Trap code,Coord.,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,1678,7/13/2017,June,Other,,0.95764,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,1678,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,1678,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,7/13/2017,June,Messor,0,0,,NWT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,7/13/2017,June,Other,,0.0915,,NWT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,7/13/2017,June,Tenebrionidae Diet,1,1.50387,,NWT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,7/13/2017,June,Tenebrionidae Other,0,0,,NWT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,7/13/2017,June,Messor,,,Jar disappeared,NWT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,7/13/2017,June,Other,,,Jar disappeared,NWT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,7/13/2017,June,Tenebrionidae Diet,,,Jar disappeared,NWT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,7/13/2017,June,Tenebrionidae Other,,,Jar disappeared,NWT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,1678,7/13/2017,June,Messor,0,0,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,1678,7/13/2017,June,Other,,0.38865,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,1678,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,1678,7/13/2017,June,Tenebrionidae Other,1,0.02588,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,1660,7/13/2017,June,Messor,0,0,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,1660,7/13/2017,June,Other,,0.32975,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,1660,7/13/2017,June,Tenebrionidae Diet,2,0.12322,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,1660,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,1659,7/13/2017,June,Messor,0,0,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,1659,7/13/2017,June,Other,,0.38068,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,1659,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,1659,7/13/2017,June,Tenebrionidae Other,1,0.02747,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,1657,7/13/2017,June,Messor,0,0,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,1657,7/13/2017,June,Other,,0.20569,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,1657,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,1657,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,1659,7/13/2017,June,Messor,2,0.00231,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,1659,7/13/2017,June,Other,,0.25122,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,1659,7/13/2017,June,Tenebrionidae Diet,1,0.01856,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,1659,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,1732,7/13/2017,June,Messor,0,0,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,1732,7/13/2017,June,Other,,0.1104,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,1732,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,1732,7/13/2017,June,Tenebrionidae Other,2,0.0485,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,1730,7/13/2017,June,Messor,0,0,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,1730,7/13/2017,June,Other,,0.52037,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,1730,7/13/2017,June,Tenebrionidae Diet,1,2.7074,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,1730,7/13/2017,June,Tenebrionidae Other,3,0.11954,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,1729,7/13/2017,June,Messor,1,0.00116,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,1729,7/13/2017,June,Other,,1.15014,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,1729,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,1729,7/13/2017,June,Tenebrionidae Other,2,0.05611,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,1727,7/13/2017,June,Messor,0,0,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,1727,7/13/2017,June,Other,,0.1151,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,1727,7/13/2017,June,Tenebrionidae Diet,1,1.41412,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,1727,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,1658,7/13/2017,June,Messor,0,0,,WT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,1658,7/13/2017,June,Other,,0.05315,,WT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,1658,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,1658,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,1658,7/13/2017,June,Messor,0,0,,WT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,1658,7/13/2017,June,Other,,0.10971,,WT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,1658,7/13/2017,June,Tenebrionidae Diet,2,0.09153,,WT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,1658,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,1656,7/13/2017,June,Messor,6,0.00761,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,1656,7/13/2017,June,Other,,0.91396,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,1656,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,1656,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,1656,7/13/2017,June,Messor,0,0,,WT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,1656,7/13/2017,June,Other,,0.2835,,WT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,1656,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,1656,7/13/2017,June,Tenebrionidae Other,3,0.05727,,WT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,1682,7/13/2017,June,Messor,0,0,,WT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,1682,7/13/2017,June,Other,,0.09312,,WT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,1682,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,1682,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,1681,7/13/2017,June,Messor,0,0,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,1681,7/13/2017,June,Other,,0.05721,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,1681,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,1681,7/13/2017,June,Tenebrionidae Other,0,0,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,1686,7/13/2017,June,Messor,0,0,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,1686,7/13/2017,June,Other,,0.09967,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,1686,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,1686,7/13/2017,June,Tenebrionidae Other,1,0.1236,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,1686,7/13/2017,June,Messor,0,0,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,1686,7/13/2017,June,Other,,0.11312,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,1686,7/13/2017,June,Tenebrionidae Diet,0,0,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,1686,7/13/2017,June,Tenebrionidae Other,0,0,,WT
ENJEX1,REG,ENJEX11,N33.12997 W4.55792,1614,7/14/2017,June,Messor,8,0.02316,,WT
ENJEX1,REG,ENJEX11,N33.12997 W4.55792,1614,7/14/2017,June,Other,,0.2152,,WT
ENJEX1,REG,ENJEX11,N33.12997 W4.55792,1614,7/14/2017,June,Tenebrionidae Diet,1,0.10094,,WT
ENJEX1,REG,ENJEX11,N33.12997 W4.55792,1614,7/14/2017,June,Tenebrionidae Other,2,0.06752,,WT
ENJEX1,REG,ENJEX12,N33.12998 W4.55740,1616,7/14/2017,June,Messor,31,0.09198,,WT
ENJEX1,REG,ENJEX12,N33.12998 W4.55740,1616,7/14/2017,June,Other,,0.23518,,WT
ENJEX1,REG,ENJEX12,N33.12998 W4.55740,1616,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJEX1,REG,ENJEX12,N33.12998 W4.55740,1616,7/14/2017,June,Tenebrionidae Other,1,0.00292,,WT
ENJEX1,REG,ENJEX13,N33.12952 W4.55744,1616,7/14/2017,June,Messor,0,0,,WT
ENJEX1,REG,ENJEX13,N33.12952 W4.55744,1616,7/14/2017,June,Other,,0.01645,,WT
ENJEX1,REG,ENJEX13,N33.12952 W4.55744,1616,7/14/2017,June,Tenebrionidae Diet,2,0.16394,,WT
ENJEX1,REG,ENJEX13,N33.12952 W4.55744,1616,7/14/2017,June,Tenebrionidae Other,2,0.0694,,WT
ENJEX1,REG,ENJEX14,N33.12952 W4.55795,1616,7/14/2017,June,Messor,0,0,,WT
ENJEX1,REG,ENJEX14,N33.12952 W4.55795,1616,7/14/2017,June,Other,,0.06766,,WT
ENJEX1,REG,ENJEX14,N33.12952 W4.55795,1616,7/14/2017,June,Tenebrionidae Diet,3,0.57454,,WT
ENJEX1,REG,ENJEX14,N33.12952 W4.55795,1616,7/14/2017,June,Tenebrionidae Other,1,0.06792,,WT
ENJEX2,REG,ENJEX21,N33.10787 W4.60665,1595,7/14/2017,June,Messor,0,0,,WT
ENJEX2,REG,ENJEX21,N33.10787 W4.60665,1595,7/14/2017,June,Other,,0.14124,,WT
ENJEX2,REG,ENJEX21,N33.10787 W4.60665,1595,7/14/2017,June,Tenebrionidae Diet,2,0.2642,,WT
ENJEX2,REG,ENJEX21,N33.10787 W4.60665,1595,7/14/2017,June,Tenebrionidae Other,6,0.2941,,WT
ENJEX2,REG,ENJEX22,N33.10789 W4.60614,1596,7/14/2017,June,Messor,21,0.05216,,WT
ENJEX2,REG,ENJEX22,N33.10789 W4.60614,1596,7/14/2017,June,Other,,0.42785,,WT
ENJEX2,REG,ENJEX22,N33.10789 W4.60614,1596,7/14/2017,June,Tenebrionidae Diet,1,1.01493,,WT
ENJEX2,REG,ENJEX22,N33.10789 W4.60614,1596,7/14/2017,June,Tenebrionidae Other,0,0,,WT
ENJEX2,REG,ENJEX23,N33.10744 W4.60615,1596,7/14/2017,June,Messor,168,0.411,,WT
ENJEX2,REG,ENJEX23,N33.10744 W4.60615,1596,7/14/2017,June,Other,,0.1445,,WT
ENJEX2,REG,ENJEX23,N33.10744 W4.60615,1596,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJEX2,REG,ENJEX23,N33.10744 W4.60615,1596,7/14/2017,June,Tenebrionidae Other,0,0,,WT
ENJEX2,REG,ENJEX24,N33.10743 W4.60667,1595,7/14/2017,June,Messor,7,0.01601,,WT
ENJEX2,REG,ENJEX24,N33.10743 W4.60667,1595,7/14/2017,June,Other,,0.27637,,WT
ENJEX2,REG,ENJEX24,N33.10743 W4.60667,1595,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJEX2,REG,ENJEX24,N33.10743 W4.60667,1595,7/14/2017,June,Tenebrionidae Other,0,0,,WT
ENJEX3,REG,ENJEX31,N33.15244 W4.61029,1634,7/14/2017,June,Messor,0,0,,WT
ENJEX3,REG,ENJEX31,N33.15244 W4.61029,1634,7/14/2017,June,Other,,0.00223,,WT
ENJEX3,REG,ENJEX31,N33.15244 W4.61029,1634,7/14/2017,June,Tenebrionidae Diet,2,0.92078,,WT
ENJEX3,REG,ENJEX31,N33.15244 W4.61029,1634,7/14/2017,June,Tenebrionidae Other,0,0,,WT
ENJEX3,REG,ENJEX32,N33.15244 W4.60975,1634,7/14/2017,June,Messor,18,0.05615,,WT
ENJEX3,REG,ENJEX32,N33.15244 W4.60975,1634,7/14/2017,June,Other,,0.0422,,WT
ENJEX3,REG,ENJEX32,N33.15244 W4.60975,1634,7/14/2017,June,Tenebrionidae Diet,3,0.43188,,WT
ENJEX3,REG,ENJEX32,N33.15244 W4.60975,1634,7/14/2017,June,Tenebrionidae Other,2,0.19151,,WT
ENJEX3,REG,ENJEX33,N33.15203 W4.60978,1631,7/14/2017,June,Messor,2,0.13102,,WT
ENJEX3,REG,ENJEX33,N33.15203 W4.60978,1631,7/14/2017,June,Other,,0.36421,,WT
ENJEX3,REG,ENJEX33,N33.15203 W4.60978,1631,7/14/2017,June,Tenebrionidae Diet,1,0.13075,,WT
ENJEX3,REG,ENJEX33,N33.15203 W4.60978,1631,7/14/2017,June,Tenebrionidae Other,0,0,,WT
ENJEX3,REG,ENJEX34,N33.15199 W4.61030,1633,7/14/2017,June,Messor,0,0,,WT
ENJEX3,REG,ENJEX34,N33.15199 W4.61030,1633,7/14/2017,June,Other,,0.29405,,WT
ENJEX3,REG,ENJEX34,N33.15199 W4.61030,1633,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJEX3,REG,ENJEX34,N33.15199 W4.61030,1633,7/14/2017,June,Tenebrionidae Other,1,0.05736,,WT
ENJIN1,REG,ENJIN11,N33.13856 W4.57177,1618,7/14/2017,June,Messor,27,0.07772,,WT
ENJIN1,REG,ENJIN11,N33.13856 W4.57177,1618,7/14/2017,June,Other,,0.16499,,WT
ENJIN1,REG,ENJIN11,N33.13856 W4.57177,1618,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJIN1,REG,ENJIN11,N33.13856 W4.57177,1618,7/14/2017,June,Tenebrionidae Other,0,0,,WT
ENJIN1,REG,ENJIN12,N33.13850 W4.57126,1618,7/14/2017,June,Messor,0,0,,WT
ENJIN1,REG,ENJIN12,N33.13850 W4.57126,1618,7/14/2017,June,Other,,0.64425,,WT
ENJIN1,REG,ENJIN12,N33.13850 W4.57126,1618,7/14/2017,June,Tenebrionidae Diet,7,2.25316,,WT
ENJIN1,REG,ENJIN12,N33.13850 W4.57126,1618,7/14/2017,June,Tenebrionidae Other,2,0.1202,,WT
ENJIN1,REG,ENJIN13,N33.13805 W4.57128,1617,7/14/2017,June,Messor,53,0.12756,,WT
ENJIN1,REG,ENJIN13,N33.13805 W4.57128,1617,7/14/2017,June,Other,,0.23148,,WT
ENJIN1,REG,ENJIN13,N33.13805 W4.57128,1617,7/14/2017,June,Tenebrionidae Diet,6,1.28921,,WT
ENJIN1,REG,ENJIN13,N33.13805 W4.57128,1617,7/14/2017,June,Tenebrionidae Other,0,0,,WT
ENJIN1,REG,ENJIN14,N33.13810 W4.57177,1616,7/14/2017,June,Messor,17,0.03951,,WT
ENJIN1,REG,ENJIN14,N33.13810 W4.57177,1616,7/14/2017,June,Other,,0.1558,,WT
ENJIN1,REG,ENJIN14,N33.13810 W4.57177,1616,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJIN1,REG,ENJIN14,N33.13810 W4.57177,1616,7/14/2017,June,Tenebrionidae Other,2,0.13321,,WT
ENJIN2,REG,ENJIN21,N33.12326 W4.59888,1609,7/14/2017,June,Messor,0,0,,WT
ENJIN2,REG,ENJIN21,N33.12326 W4.59888,1609,7/14/2017,June,Other,,1.84719,,WT
ENJIN2,REG,ENJIN21,N33.12326 W4.59888,1609,7/14/2017,June,Tenebrionidae Diet,4,1.37545,,WT
ENJIN2,REG,ENJIN21,N33.12326 W4.59888,1609,7/14/2017,June,Tenebrionidae Other,13,1.16361,,WT
ENJIN2,REG,ENJIN22,N33.12322 W4.59834,1609,7/14/2017,June,Messor,1,0.00232,,WT
ENJIN2,REG,ENJIN22,N33.12322 W4.59834,1609,7/14/2017,June,Other,,0.37349,,WT
ENJIN2,REG,ENJIN22,N33.12322 W4.59834,1609,7/14/2017,June,Tenebrionidae Diet,3,1.73434,,WT
ENJIN2,REG,ENJIN22,N33.12322 W4.59834,1609,7/14/2017,June,Tenebrionidae Other,5,0.58431,,WT
ENJIN2,REG,ENJIN23,N33.12283 W4.59839,1609,7/14/2017,June,Messor,0,0,,WT
ENJIN2,REG,ENJIN23,N33.12283 W4.59839,1609,7/14/2017,June,Other,,1.1079,,WT
ENJIN2,REG,ENJIN23,N33.12283 W4.59839,1609,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJIN2,REG,ENJIN23,N33.12283 W4.59839,1609,7/14/2017,June,Tenebrionidae Other,1,0.07886,,WT
ENJIN2,REG,ENJIN24,N33.12283 W4.59892,1610,7/14/2017,June,Messor,2,0.00946,,WT
ENJIN2,REG,ENJIN24,N33.12283 W4.59892,1610,7/14/2017,June,Other,,0.7218,,WT
ENJIN2,REG,ENJIN24,N33.12283 W4.59892,1610,7/14/2017,June,Tenebrionidae Diet,12,3.33196,,WT
ENJIN2,REG,ENJIN24,N33.12283 W4.59892,1610,7/14/2017,June,Tenebrionidae Other,5,0.41986,,WT
ENJIN3,REG,ENJIN31,N33.14694 W4.59572,1623,7/14/2017,June,Messor,1,0.00161,,WT
ENJIN3,REG,ENJIN31,N33.14694 W4.59572,1623,7/14/2017,June,Other,,0.48379,,WT
ENJIN3,REG,ENJIN31,N33.14694 W4.59572,1623,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJIN3,REG,ENJIN31,N33.14694 W4.59572,1623,7/14/2017,June,Tenebrionidae Other,4,0.30211,,WT
ENJIN3,REG,ENJIN32,N33.14693 W4.59516,1622,7/14/2017,June,Messor,1,0.00175,,WT
ENJIN3,REG,ENJIN32,N33.14693 W4.59516,1622,7/14/2017,June,Other,,0.53211,,WT
ENJIN3,REG,ENJIN32,N33.14693 W4.59516,1622,7/14/2017,June,Tenebrionidae Diet,2,0.50332,,WT
ENJIN3,REG,ENJIN32,N33.14693 W4.59516,1622,7/14/2017,June,Tenebrionidae Other,10,0.53037,,WT
ENJIN3,REG,ENJIN33,N33.14649 W4.59520,1622,7/14/2017,June,Messor,0,0,,WT
ENJIN3,REG,ENJIN33,N33.14649 W4.59520,1622,7/14/2017,June,Other,,1.3075,,WT
ENJIN3,REG,ENJIN33,N33.14649 W4.59520,1622,7/14/2017,June,Tenebrionidae Diet,3,0.90609,,WT
ENJIN3,REG,ENJIN33,N33.14649 W4.59520,1622,7/14/2017,June,Tenebrionidae Other,1,0.0761,,WT
ENJIN3,REG,ENJIN34,N33.14651 W4.59573,1622,7/14/2017,June,Messor,0,0,,WT
ENJIN3,REG,ENJIN34,N33.14651 W4.59573,1622,7/14/2017,June,Other,,0.21359,,WT
ENJIN3,REG,ENJIN34,N33.14651 W4.59573,1622,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
ENJIN3,REG,ENJIN34,N33.14651 W4.59573,1622,7/14/2017,June,Tenebrionidae Other,4,0.2551,,WT
MAAEX1,REG,MAAEX11,N33.24164 W2.74172,1299,7/14/2017,June,Messor,4,0.00835,,WT
MAAEX1,REG,MAAEX11,N33.24164 W2.74172,1299,7/14/2017,June,Other,,0.20049,,WT
MAAEX1,REG,MAAEX11,N33.24164 W2.74172,1299,7/14/2017,June,Tenebrionidae Diet,2,0.2094,,WT
MAAEX1,REG,MAAEX11,N33.24164 W2.74172,1299,7/14/2017,June,Tenebrionidae Other,7,0.17122,,WT
MAAEX1,REG,MAAEX12,N33.24163 W2.74122,1300,7/14/2017,June,Messor,5,0.01272,,WT
MAAEX1,REG,MAAEX12,N33.24163 W2.74122,1300,7/14/2017,June,Other,,0.25137,,WT
MAAEX1,REG,MAAEX12,N33.24163 W2.74122,1300,7/14/2017,June,Tenebrionidae Diet,8,0.9337,,WT
MAAEX1,REG,MAAEX12,N33.24163 W2.74122,1300,7/14/2017,June,Tenebrionidae Other,8,0.23745,,WT
MAAEX1,REG,MAAEX13,N33.24119 W2.74123,1302,7/14/2017,June,Messor,3,0.00461,,WT
MAAEX1,REG,MAAEX13,N33.24119 W2.74123,1302,7/14/2017,June,Other,,0.12523,,WT
MAAEX1,REG,MAAEX13,N33.24119 W2.74123,1302,7/14/2017,June,Tenebrionidae Diet,15,1.07496,,WT
MAAEX1,REG,MAAEX13,N33.24119 W2.74123,1302,7/14/2017,June,Tenebrionidae Other,9,0.29008,,WT
MAAEX1,REG,MAAEX14,N33.24121 W2.74174,1306,7/14/2017,June,Messor,4,0.00392,,WT
MAAEX1,REG,MAAEX14,N33.24121 W2.74174,1306,7/14/2017,June,Other,,0.27805,,WT
MAAEX1,REG,MAAEX14,N33.24121 W2.74174,1306,7/14/2017,June,Tenebrionidae Diet,3,0.33092,,WT
MAAEX1,REG,MAAEX14,N33.24121 W2.74174,1306,7/14/2017,June,Tenebrionidae Other,2,0.0427,,WT
MAAIN1,REG,MAAIN11,N33.25655 W2.73076,1293,7/14/2017,June,Messor,2,0.00525,,WT
MAAIN1,REG,MAAIN11,N33.25655 W2.73076,1293,7/14/2017,June,Other,,0.16789,,WT
MAAIN1,REG,MAAIN11,N33.25655 W2.73076,1293,7/14/2017,June,Tenebrionidae Diet,2,0.25244,,WT
MAAIN1,REG,MAAIN11,N33.25655 W2.73076,1293,7/14/2017,June,Tenebrionidae Other,6,0.23746,,WT
MAAIN1,REG,MAAIN12,N33.25657 W2.73028,1294,7/14/2017,June,Messor,2,0.0035,,WT
MAAIN1,REG,MAAIN12,N33.25657 W2.73028,1294,7/14/2017,June,Other,,0.16551,,WT
MAAIN1,REG,MAAIN12,N33.25657 W2.73028,1294,7/14/2017,June,Tenebrionidae Diet,1,0.07432,,WT
MAAIN1,REG,MAAIN12,N33.25657 W2.73028,1294,7/14/2017,June,Tenebrionidae Other,2,0.03135,,WT
MAAIN1,REG,MAAIN13,N33.25613 W2.73029,1296,7/14/2017,June,Messor,5,0.00701,,WT
MAAIN1,REG,MAAIN13,N33.25613 W2.73029,1296,7/14/2017,June,Other,,0.08253,,WT
MAAIN1,REG,MAAIN13,N33.25613 W2.73029,1296,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
MAAIN1,REG,MAAIN13,N33.25613 W2.73029,1296,7/14/2017,June,Tenebrionidae Other,1,0.0281,,WT
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,7/14/2017,June,Messor,36,0.07524,,WT
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,7/14/2017,June,Other,,0.1161,,WT
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,7/14/2017,June,Tenebrionidae Diet,5,3.9155,,WT
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,7/14/2017,June,Messor,3,0.01524,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,7/14/2017,June,Other,,0.7617,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,7/14/2017,June,Messor,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,7/14/2017,June,Other,,0.0731,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,7/14/2017,June,Messor,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,7/14/2017,June,Other,,0.11717,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,7/14/2017,June,Messor,1,0.00246,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,7/14/2017,June,Other,,1.24411,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,7/14/2017,June,Messor,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,7/14/2017,June,Other,,0.40814,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,7/14/2017,June,Messor,1,0.00288,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,7/14/2017,June,Other,,0.1278,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,7/14/2017,June,Tenebrionidae Diet,2,0.2123,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,7/14/2017,June,Messor,1,0.0023,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,7/14/2017,June,Other,,2.3349,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,7/14/2017,June,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,7/14/2017,June,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,7/14/2017,June,Messor,1,0.0023,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,7/14/2017,June,Other,,0.6863,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,7/14/2017,June,Tenebrionidae Diet,1,0.01159,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,7/14/2017,June,Tenebrionidae Other,0,0,,WT
