Station,Habitat,Trap code,Coord.,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
WC43NE2,EPA,WC43NE21,N33.78770 W2.47344,1109,4/29/2019,April,Messor,6,0.01006,,WT
WC43NE2,EPA,WC43NE21,N33.78770 W2.47344,1109,4/29/2019,April,Other,,0.13355,pot pauvre,WT
WC43NE2,EPA,WC43NE21,N33.78770 W2.47344,1109,4/29/2019,April,Tenebrionidae Diet,1,0.1359,,WT
WC43NE2,EPA,WC43NE21,N33.78770 W2.47344,1109,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE2,EPA,WC43NE22,N33.78794 W2.47300,1111,4/29/2019,April,Messor,0,0,,WT
WC43NE2,EPA,WC43NE22,N33.78794 W2.47300,1111,4/29/2019,April,Other,,0.00034,,WT
WC43NE2,EPA,WC43NE22,N33.78794 W2.47300,1111,4/29/2019,April,Tenebrionidae Diet,1,0.13216,,WT
WC43NE2,EPA,WC43NE22,N33.78794 W2.47300,1111,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE2,EPA,WC43NE23,N33.78760 W2.47270,1108,4/29/2019,April,Messor,4,0.00872,,WT
WC43NE2,EPA,WC43NE23,N33.78760 W2.47270,1108,4/29/2019,April,Other,,0.06778,,WT
WC43NE2,EPA,WC43NE23,N33.78760 W2.47270,1108,4/29/2019,April,Tenebrionidae Diet,0,0,,WT
WC43NE2,EPA,WC43NE23,N33.78760 W2.47270,1108,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE2,EPA,WC43NE24,N33.78729 W2.47314,1107,4/29/2019,April,Messor,0,0,,WT
WC43NE2,EPA,WC43NE24,N33.78729 W2.47314,1107,4/29/2019,April,Other,,0.00927,,WT
WC43NE2,EPA,WC43NE24,N33.78729 W2.47314,1107,4/29/2019,April,Tenebrionidae Diet,0,0,,WT
WC43NE2,EPA,WC43NE24,N33.78729 W2.47314,1107,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE3,EPA,WC43NE31,N33.76496 W2.47338,1102,4/29/2019,April,Messor,0,0,,WT
WC43NE3,EPA,WC43NE31,N33.76496 W2.47338,1102,4/29/2019,April,Other,,0.03662,,WT
WC43NE3,EPA,WC43NE31,N33.76496 W2.47338,1102,4/29/2019,April,Tenebrionidae Diet,0,0,,WT
WC43NE3,EPA,WC43NE31,N33.76496 W2.47338,1102,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE3,EPA,WC43NE32,N33.76515 W2.47290,1098,4/29/2019,April,Messor,0,0,,WT
WC43NE3,EPA,WC43NE32,N33.76515 W2.47290,1098,4/29/2019,April,Other,,0.019,,WT
WC43NE3,EPA,WC43NE32,N33.76515 W2.47290,1098,4/29/2019,April,Tenebrionidae Diet,2,0.03106,,WT
WC43NE3,EPA,WC43NE32,N33.76515 W2.47290,1098,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE3,EPA,WC43NE331,N33.76466 W2.47273,1106,4/29/2019,April,Messor,0,0,,WT
WC43NE3,EPA,WC43NE331,N33.76466 W2.47273,1106,4/29/2019,April,Other,,0.10866,,WT
WC43NE3,EPA,WC43NE331,N33.76466 W2.47273,1106,4/29/2019,April,Tenebrionidae Diet,3,0.03979,,WT
WC43NE3,EPA,WC43NE331,N33.76466 W2.47273,1106,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE3,EPA,WC43NE341,N33.76446 W2.47322,1106,4/29/2019,April,Messor,3,0.00366,,WT
WC43NE3,EPA,WC43NE341,N33.76446 W2.47322,1106,4/29/2019,April,Other,,0.02864,,WT
WC43NE3,EPA,WC43NE341,N33.76446 W2.47322,1106,4/29/2019,April,Tenebrionidae Diet,0,0,,WT
WC43NE3,EPA,WC43NE341,N33.76446 W2.47322,1106,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE4,EPA,WC43NE41,N33.76519 W2.50103,1112,4/29/2019,April,Messor,2,0.00254,,WT
WC43NE4,EPA,WC43NE41,N33.76519 W2.50103,1112,4/29/2019,April,Other,,0.06383,,WT
WC43NE4,EPA,WC43NE41,N33.76519 W2.50103,1112,4/29/2019,April,Tenebrionidae Diet,3,0.04196,,WT
WC43NE4,EPA,WC43NE41,N33.76519 W2.50103,1112,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE4,EPA,WC43NE42,N33.76501 W2.50045,1111,4/29/2019,April,Messor,2,0.00247,,WT
WC43NE4,EPA,WC43NE42,N33.76501 W2.50045,1111,4/29/2019,April,Other,,0.11089,,WT
WC43NE4,EPA,WC43NE42,N33.76501 W2.50045,1111,4/29/2019,April,Tenebrionidae Diet,4,0.0615,,WT
WC43NE4,EPA,WC43NE42,N33.76501 W2.50045,1111,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE4,EPA,WC43NE43,N33.76452 W2.50048,1109,4/29/2019,April,Messor,8,0.01158,,WT
WC43NE4,EPA,WC43NE43,N33.76452 W2.50048,1109,4/29/2019,April,Other,,0.13444,,WT
WC43NE4,EPA,WC43NE43,N33.76452 W2.50048,1109,4/29/2019,April,Tenebrionidae Diet,0,0,,WT
WC43NE4,EPA,WC43NE43,N33.76452 W2.50048,1109,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE4,EPA,WC43NE44,N33.76458 W2.50103,1107,4/29/2019,April,Messor,0,0,,WT
WC43NE4,EPA,WC43NE44,N33.76458 W2.50103,1107,4/29/2019,April,Other,,0.06355,,WT
WC43NE4,EPA,WC43NE44,N33.76458 W2.50103,1107,4/29/2019,April,Tenebrionidae Diet,6,0.18375,,WT
WC43NE4,EPA,WC43NE44,N33.76458 W2.50103,1107,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE5,EPA,WC43NE51,N33.77239 W2.48479,1111,4/29/2019,April,Messor,1,0.00204,,WT
WC43NE5,EPA,WC43NE51,N33.77239 W2.48479,1111,4/29/2019,April,Other,,0.02305,,WT
WC43NE5,EPA,WC43NE51,N33.77239 W2.48479,1111,4/29/2019,April,Tenebrionidae Diet,3,0.2487,,WT
WC43NE5,EPA,WC43NE51,N33.77239 W2.48479,1111,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE5,EPA,WC43NE52,N33.77233 W2.48429,1110,4/29/2019,April,Messor,3,0.0035,,WT
WC43NE5,EPA,WC43NE52,N33.77233 W2.48429,1110,4/29/2019,April,Other,,0.0187,,WT
WC43NE5,EPA,WC43NE52,N33.77233 W2.48429,1110,4/29/2019,April,Tenebrionidae Diet,2,0.1455,,WT
WC43NE5,EPA,WC43NE52,N33.77233 W2.48429,1110,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE5,EPA,WC43NE53,N33.77191 W2.48434,1109,4/29/2019,April,Messor,0,0,,WT
WC43NE5,EPA,WC43NE53,N33.77191 W2.48434,1109,4/29/2019,April,Other,,0,,WT
WC43NE5,EPA,WC43NE53,N33.77191 W2.48434,1109,4/29/2019,April,Tenebrionidae Diet,0,0,,WT
WC43NE5,EPA,WC43NE53,N33.77191 W2.48434,1109,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC43NE5,EPA,WC43NE54,N33.77197 W2.48498,1112,4/29/2019,April,Messor,0,0,,WT
WC43NE5,EPA,WC43NE54,N33.77197 W2.48498,1112,4/29/2019,April,Other,,0,,WT
WC43NE5,EPA,WC43NE54,N33.77197 W2.48498,1112,4/29/2019,April,Tenebrionidae Diet,0,0,,WT
WC43NE5,EPA,WC43NE54,N33.77197 W2.48498,1112,4/29/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/30/2019,April,Messor,0,0,,WT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/30/2019,April,Other,,0.5475,,WT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/30/2019,April,Tenebrionidae Diet,0,0,,WT
WC24NE1,ALF,WC24NE11,N33.87870 W2.71618,1317,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/30/2019,April,Messor,0,0,,WT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/30/2019,April,Other,,0.29418,,WT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/30/2019,April,Tenebrionidae Diet,3,0.1298,,WT
WC24NE1,ALF,WC24NE12,N33.87862 W2.71562,1319,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/30/2019,April,Messor,0,0,,WT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/30/2019,April,Other,,0.04688,,WT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/30/2019,April,Tenebrionidae Diet,2,1.26805,,WT
WC24NE1,ALF,WC24NE13,N33.87807 W2.71579,1316,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/30/2019,April,Messor,1,0.00175,,WT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/30/2019,April,Other,,0.0763,,WT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/30/2019,April,Tenebrionidae Diet,3,0.17502,,WT
WC24NE1,ALF,WC24NE14,N33.87811 W2.71631,1317,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/30/2019,April,Messor,0,0,,WT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/30/2019,April,Other,,0,,WT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/30/2019,April,Tenebrionidae Diet,1,1.1808,,WT
WC24NE2,ALF,WC24NE21,N33.87875 W2.68926,1328,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/30/2019,April,Messor,0,0,,WT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/30/2019,April,Other,,0.0272,,WT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/30/2019,April,Tenebrionidae Diet,1,0.08384,,WT
WC24NE2,ALF,WC24NE22,N33.87870 W2.68871,1327,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/30/2019,April,Messor,1,0.00175,,WT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/30/2019,April,Other,,0.040907,,WT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/30/2019,April,Tenebrionidae Diet,1,0.08823,,WT
WC24NE2,ALF,WC24NE23,N33.87825 W2.68873,1327,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/30/2019,April,Messor,0,0,,WT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/30/2019,April,Other,,0.50826,,WT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/30/2019,April,Tenebrionidae Diet,0,0,,WT
WC24NE2,ALF,WC24NE24,N33.87827 W2.68924,1327,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/30/2019,April,Messor,0,0,,WT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/30/2019,April,Other,,11.2006,,WT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/30/2019,April,Tenebrionidae Diet,6,1.24296,,WT
WC24NE3,ALF,WC24NE31,N33.85604 W2.68924,1306,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/30/2019,April,Messor,0,0,,WT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/30/2019,April,Other,,0.74203,,WT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/30/2019,April,Tenebrionidae Diet,1,0.05734,,WT
WC24NE3,ALF,WC24NE32,N33.85591 W2.68882,1300,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/30/2019,April,Messor,2,0.0035,,WT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/30/2019,April,Other,,0.29455,,WT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/30/2019,April,Tenebrionidae Diet,0,0,,WT
WC24NE3,ALF,WC24NE33,N33.85549 W2.68895,1296,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/30/2019,April,Messor,0,0,,WT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/30/2019,April,Other,,1.0389,,WT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/30/2019,April,Tenebrionidae Diet,1,0.0119,,WT
WC24NE3,ALF,WC24NE34,N33.85555 W2.68944,1298,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE4,ALF,WC24NE41,N33.85622 W2.71620,1323,4/30/2019,April,Messor,0,0,,WT
WC24NE4,ALF,WC24NE41,N33.85622 W2.71620,1323,4/30/2019,April,Other,,0.03446,,WT
WC24NE4,ALF,WC24NE41,N33.85622 W2.71620,1323,4/30/2019,April,Tenebrionidae Diet,0,0,,WT
WC24NE4,ALF,WC24NE41,N33.85622 W2.71620,1323,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE4,ALF,WC24NE42,N33.85611 W2.71567,1332,4/30/2019,April,Messor,0,0,,WT
WC24NE4,ALF,WC24NE42,N33.85611 W2.71567,1332,4/30/2019,April,Other,,1.87785,,WT
WC24NE4,ALF,WC24NE42,N33.85611 W2.71567,1332,4/30/2019,April,Tenebrionidae Diet,0,0,,WT
WC24NE4,ALF,WC24NE42,N33.85611 W2.71567,1332,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE4,ALF,WC24NE43,N33.85566 W2.71581,1331,4/30/2019,April,Messor,0,0,,WT
WC24NE4,ALF,WC24NE43,N33.85566 W2.71581,1331,4/30/2019,April,Other,,2.29886,,WT
WC24NE4,ALF,WC24NE43,N33.85566 W2.71581,1331,4/30/2019,April,Tenebrionidae Diet,2,0.19805,,WT
WC24NE4,ALF,WC24NE43,N33.85566 W2.71581,1331,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE4,ALF,WC24NE44,N33.85576 W2.71628,1327,4/30/2019,April,Messor,0,0,,WT
WC24NE4,ALF,WC24NE44,N33.85576 W2.71628,1327,4/30/2019,April,Other,,0.33031,,WT
WC24NE4,ALF,WC24NE44,N33.85576 W2.71628,1327,4/30/2019,April,Tenebrionidae Diet,0,0,,WT
WC24NE4,ALF,WC24NE44,N33.85576 W2.71628,1327,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE5,ALF,WC24NE51,N33.86736 W2.70264,1332,4/30/2019,April,Messor,0,0,,WT
WC24NE5,ALF,WC24NE51,N33.86736 W2.70264,1332,4/30/2019,April,Other,,1.39114,,WT
WC24NE5,ALF,WC24NE51,N33.86736 W2.70264,1332,4/30/2019,April,Tenebrionidae Diet,2,0.11677,,WT
WC24NE5,ALF,WC24NE51,N33.86736 W2.70264,1332,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE5,ALF,WC24NE52,N33.86744 W2.70212,1336,4/30/2019,April,Messor,0,0,,WT
WC24NE5,ALF,WC24NE52,N33.86744 W2.70212,1336,4/30/2019,April,Other,,2.75102,,WT
WC24NE5,ALF,WC24NE52,N33.86744 W2.70212,1336,4/30/2019,April,Tenebrionidae Diet,2,2.57235,,WT
WC24NE5,ALF,WC24NE52,N33.86744 W2.70212,1336,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE5,ALF,WC24NE53,N33.86705 W2.70191,1334,4/30/2019,April,Messor,0,0,,WT
WC24NE5,ALF,WC24NE53,N33.86705 W2.70191,1334,4/30/2019,April,Other,,1.99954,,WT
WC24NE5,ALF,WC24NE53,N33.86705 W2.70191,1334,4/30/2019,April,Tenebrionidae Diet,1,0.11193,,WT
WC24NE5,ALF,WC24NE53,N33.86705 W2.70191,1334,4/30/2019,April,Tenebrionidae Other,0,0,,WT
WC24NE5,ALF,WC24NE54,N33.86694 W2.70239,1332,4/30/2019,April,Messor,0,0,,WT
WC24NE5,ALF,WC24NE54,N33.86694 W2.70239,1332,4/30/2019,April,Other,,2.29162,,WT
WC24NE5,ALF,WC24NE54,N33.86694 W2.70239,1332,4/30/2019,April,Tenebrionidae Diet,3,0.15444,,WT
WC24NE5,ALF,WC24NE54,N33.86694 W2.70239,1332,4/30/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,5/1/2019,April,Messor,0,0,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,5/1/2019,April,Other,,2.43537,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,5/1/2019,April,Tenebrionidae Diet,1,0.05801,,WT
VB85SE1,REG,VB85SE11,N33.02225 W3.14701,1608,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,5/1/2019,April,Messor,1,0.00194,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,5/1/2019,April,Other,,0.08026,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,5/1/2019,April,Tenebrionidae Diet,3,2.1967,,WT
VB85SE1,REG,VB85SE12,N33.02240 W3.14654,1611,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,5/1/2019,April,Messor,1,0.00175,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,5/1/2019,April,Other,,0.07851,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,5/1/2019,April,Tenebrionidae Diet,0,0,,WT
VB85SE1,REG,VB85SE13,N33.02195 W3.14638,1611,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,5/1/2019,April,Messor,0,0,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,5/1/2019,April,Other,,1.01786,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,5/1/2019,April,Tenebrionidae Diet,6,2.31407,,WT
VB85SE1,REG,VB85SE14,N33.02184 W3.14681,1614,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,5/1/2019,April,Messor,41,0.08145,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,5/1/2019,April,Other,,2.56479,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,5/1/2019,April,Tenebrionidae Diet,2,0.0351,,WT
VB85SE2,REG,VB85SE21,N33.02230 W3.12067,1620,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,5/1/2019,April,Messor,0,0,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,5/1/2019,April,Other,,1.52059,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,5/1/2019,April,Tenebrionidae Diet,5,0.9024,,WT
VB85SE2,REG,VB85SE22,N33.02235 W3.12014,1622,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,5/1/2019,April,Messor,0,0,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,5/1/2019,April,Other,,1.9269,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,5/1/2019,April,Tenebrionidae Diet,1,0.02455,,WT
VB85SE2,REG,VB85SE23,N33.02197 W3.12003,1622,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,5/1/2019,April,Messor,1,0.00151,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,5/1/2019,April,Other,,5.78825,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,5/1/2019,April,Tenebrionidae Diet,1,0.07684,,WT
VB85SE2,REG,VB85SE24,N33.02182 W3.12052,1620,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,5/1/2019,April,Messor,1,0.00175,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,5/1/2019,April,Other,,1.5568,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,5/1/2019,April,Tenebrionidae Diet,1,0.01293,,WT
VB85SE3,REG,VB85SE31,N32.99997 W3.12066,1627,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,5/1/2019,April,Messor,0,0,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,5/1/2019,April,Other,,0.76974,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,5/1/2019,April,Tenebrionidae Diet,0,0,,WT
VB85SE3,REG,VB85SE32,N32.99995 W3.12010,1632,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,5/1/2019,April,Messor,11,0.02952,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,5/1/2019,April,Other,,2.8123,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,5/1/2019,April,Tenebrionidae Diet,4,0.14967,,WT
VB85SE3,REG,VB85SE33,N32.99948 W3.12014,1630,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,5/1/2019,April,Messor,0,0,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,5/1/2019,April,Other,,2.2118,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,5/1/2019,April,Tenebrionidae Diet,2,0.05574,,WT
VB85SE3,REG,VB85SE34,N32.99953 W3.12060,1626,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,5/1/2019,April,Messor,1,0.00186,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,5/1/2019,April,Other,,1.6314,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,5/1/2019,April,Tenebrionidae Diet,3,0.19023,,WT
VB85SE4,REG,VB85SE41,N32.99953 W3.14716,1640,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,5/1/2019,April,Messor,18,0.038,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,5/1/2019,April,Other,,0.70008,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,5/1/2019,April,Tenebrionidae Diet,2,0.898,,WT
VB85SE4,REG,VB85SE42,N32.99926 W3.14677,1642,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,5/1/2019,April,Messor,6,0.0079,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,5/1/2019,April,Other,,0.51936,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,5/1/2019,April,Tenebrionidae Diet,1,0.02929,,WT
VB85SE4,REG,VB85SE43,N32.99884 W3.14708,1643,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,5/1/2019,April,Messor,1,0.00175,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,5/1/2019,April,Other,,0.86179,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,5/1/2019,April,Tenebrionidae Diet,1,0.01624,,WT
VB85SE4,REG,VB85SE44,N32.99907 W3.14739,1637,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,5/1/2019,April,Messor,0,0,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,5/1/2019,April,Other,,4.7349,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,5/1/2019,April,Tenebrionidae Diet,0,0,,WT
VB85SE5,REG,VB85SE51,N33.01084 W3.13399,1624,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,5/1/2019,April,Messor,6,0.0105,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,5/1/2019,April,Other,,1.1613,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,5/1/2019,April,Tenebrionidae Diet,0,0,,WT
VB85SE5,REG,VB85SE52,N33.01053 W3.13369,1623,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,5/1/2019,April,Messor,1,0.00112,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,5/1/2019,April,Other,,1.8129,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,5/1/2019,April,Tenebrionidae Diet,0,0,,WT
VB85SE5,REG,VB85SE53,N33.01022 W3.13411,1625,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,5/1/2019,April,Messor,2,0.0035,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,5/1/2019,April,Other,,1.7623,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,5/1/2019,April,Tenebrionidae Diet,0,0,,WT
VB85SE5,REG,VB85SE54,N33.01048 W3.13434,1627,5/1/2019,April,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,1678,5/2/2019,April,Messor,5,0.01377,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,1678,5/2/2019,April,Other,,3.26965,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,1678,5/2/2019,April,Tenebrionidae Diet,1,0.0233,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,1678,5/2/2019,April,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,5/2/2019,April,Messor,0,0,,NWT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,5/2/2019,April,Other,,0,,NWT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,5/2/2019,April,Tenebrionidae Diet,0,0,,NWT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,1679,5/2/2019,April,Tenebrionidae Other,0,0,,NWT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,5/2/2019,April,Messor,7,0.17315,,WT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,5/2/2019,April,Other,,0.56074,pot plein de sable,WT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,5/2/2019,April,Tenebrionidae Diet,3,0.10441,,WT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,1680,5/2/2019,April,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,1678,5/2/2019,April,Messor,1,0.0044,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,1678,5/2/2019,April,Other,,1.41587,,WT
